player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,if_end_game,if_end_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth
Daniil Medvedev,2023-wimbledon-1305,1,8,51,00:31:54,15,30,0,0,1,0,0,0,0,0,0,0,0,0,5,91.0,0,BW,NCTL,
Daniil Medvedev,2023-wimbledon-1305,1,8,52,00:32:45,15,40,0,0,1,0,0,0,1,0,0,0,0,0,1,126.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,1,9,53,00:33:10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,121.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,1,9,54,00:33:31,0,15,1,1,0,1,0,0,0,0,0,0,0,0,3,116.0,0,BC,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,1,9,55,00:33:51,15,15,1,1,0,1,0,0,0,0,0,0,0,0,1,108.0,0,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,1,9,56,00:34:08,30,15,1,1,0,1,0,0,0,0,0,0,0,0,1,116.0,0,BW,NCTL,
Daniil Medvedev,2023-wimbledon-1305,1,9,57,00:34:26,40,15,1,1,0,1,1,0,1,0,1,0,0,0,9,114.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,1,10,58,00:36:19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,117.0,0,W,NCTL,
Daniil Medvedev,2023-wimbledon-1305,1,10,59,00:36:45,0,15,0,0,1,0,0,0,0,0,0,0,0,0,3,86.0,0,BW,CTL,D
Daniil Medvedev,2023-wimbledon-1305,1,10,60,00:37:24,0,30,0,0,1,0,0,0,0,0,0,0,0,0,3,119.0,0,C,NCTL,
Daniil Medvedev,2023-wimbledon-1305,1,10,61,00:37:53,0,40,0,0,1,0,0,0,1,1,0,0,0,0,1,91.0,0,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,1,62,00:40:18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,91.0,0,BC,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,1,63,00:40:46,0,15,1,1,0,1,0,0,0,0,0,0,0,0,5,119.0,1,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,1,64,00:41:10,15,15,1,1,0,1,0,0,0,0,0,0,0,0,5,107.0,0,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,1,65,00:41:32,30,15,1,1,0,1,0,0,0,0,0,0,0,0,3,121.0,1,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,1,66,00:41:52,40,15,0,0,1,1,0,0,0,0,1,0,0,0,8,103.0,0,B,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,1,67,00:42:32,40,30,0,0,1,1,0,0,0,0,1,0,0,0,8,118.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,1,68,00:43:03,40,40,1,1,0,1,0,0,0,0,0,0,0,0,5,117.0,1,BW,NCTL,
Daniil Medvedev,2023-wimbledon-1305,2,1,69,00:43:28,AD,40,1,1,0,1,1,0,1,0,1,0,0,0,1,122.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,2,70,00:44:33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,117.0,0,W,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,2,71,00:45:01,15,0,0,0,1,0,0,0,0,0,0,0,0,0,7,85.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,2,72,00:45:51,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,118.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,2,73,00:46:18,15,30,0,0,1,0,0,0,0,0,0,0,0,0,11,87.0,0,B,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,2,74,00:47:15,15,40,1,1,0,0,0,0,0,0,0,0,0,0,6,102.0,0,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,2,75,00:48:07,30,40,0,0,1,0,0,0,1,0,0,0,0,0,19,122.0,1,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,3,76,00:49:22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,111.0,0,W,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,3,77,00:49:42,0,15,1,1,0,1,0,0,0,0,0,0,0,0,3,117.0,0,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,3,78,00:50:05,15,15,0,0,1,1,0,0,0,0,0,0,0,0,6,121.0,0,W,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,3,79,00:50:33,15,30,1,1,0,1,0,0,0,0,0,0,0,0,5,123.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,2,3,80,00:51:12,30,30,0,0,1,1,0,0,0,0,0,0,0,0,6,102.0,0,B,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,3,81,00:51:47,30,40,1,1,0,1,0,0,0,0,0,0,0,0,1,124.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,2,3,82,00:52:10,40,40,1,1,0,1,0,0,0,0,0,0,0,0,5,111.0,1,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,3,83,00:52:36,AD,40,1,1,0,1,1,0,1,0,1,0,0,0,11,116.0,1,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,4,84,00:54:46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,120.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,2,4,85,00:55:16,15,0,1,1,0,0,0,0,0,0,0,0,0,0,34,87.0,0,BW,CTL,D
Daniil Medvedev,2023-wimbledon-1305,2,4,86,00:56:56,30,0,1,1,0,0,0,0,0,0,0,0,0,0,2,112.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,4,87,00:57:29,40,0,1,1,0,0,1,0,1,0,1,1,0,0,0,120.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,2,5,88,00:58:13,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,121.0,1,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,5,89,00:58:35,15,0,0,0,1,1,0,0,0,0,0,0,0,0,4,122.0,1,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,2,5,90,00:58:57,15,15,1,1,0,1,0,0,0,0,0,0,0,0,13,106.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,5,91,00:59:44,30,15,0,0,1,1,0,0,0,0,0,0,0,0,2,120.0,1,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,5,92,01:00:11,30,30,0,0,1,1,0,0,0,0,0,0,0,0,4,125.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,5,93,01:00:36,30,40,1,1,0,1,0,0,0,0,0,0,0,0,9,126.0,0,BC,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,5,94,01:01:12,40,40,1,1,0,1,0,0,0,0,0,0,0,0,7,100.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,2,5,95,01:02:01,AD,40,1,1,0,1,1,0,1,0,1,0,0,0,1,95.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,6,96,01:04:05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,107.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,2,6,97,01:04:31,0,15,0,0,1,0,0,0,0,0,0,0,0,0,3,112.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,2,6,98,01:05:01,0,30,1,1,0,0,0,0,0,0,0,0,0,0,2,95.0,0,BC,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,6,99,01:05:46,15,30,0,0,1,0,0,0,0,0,0,0,0,0,1,99.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,6,100,01:06:11,15,40,0,0,1,0,0,0,1,0,0,0,0,0,3,120.0,0,BC,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,7,101,01:07:01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,119.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,7,102,01:07:25,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,113.0,0,C,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,7,103,01:07:48,15,15,1,1,0,1,0,0,0,0,0,0,0,0,3,112.0,1,W,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,7,104,01:08:12,30,15,1,1,0,1,0,0,0,0,0,0,0,0,1,120.0,0,W,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,7,105,01:08:30,40,15,1,1,0,1,1,0,1,0,1,0,0,0,3,96.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,8,106,01:10:49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,98.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,8,107,01:11:33,0,15,0,0,1,0,0,0,0,0,0,0,0,0,1,96.0,0,B,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,8,108,01:12:09,0,30,0,0,1,0,0,0,0,0,0,0,0,0,1,123.0,0,C,NCTL,
Daniil Medvedev,2023-wimbledon-1305,2,8,109,01:12:35,0,40,1,1,0,0,0,0,0,0,0,0,0,0,2,119.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,8,110,01:13:00,15,40,1,1,0,0,0,0,0,0,0,0,0,0,4,110.0,0,W,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,8,111,01:14:03,30,40,0,0,1,0,0,0,1,0,0,0,0,0,1,121.0,0,W,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,9,112,01:14:41,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,111.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,2,9,113,01:14:57,15,0,1,1,0,1,0,0,0,0,0,0,0,0,3,122.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,2,9,114,01:15:21,30,0,0,0,1,1,0,0,0,0,0,0,0,0,2,111.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,2,9,115,01:15:38,30,15,0,0,1,1,0,0,0,0,0,0,0,0,14,88.0,0,B,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,2,9,116,01:16:57,30,30,1,1,0,1,0,0,0,0,0,0,0,0,1,127.0,0,C,NCTL,
Daniil Medvedev,2023-wimbledon-1305,2,9,117,01:17:17,40,30,1,1,0,1,1,1,1,1,1,0,0,0,3,123.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,1,118,01:19:54,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,116.0,0,C,CTL,
Daniil Medvedev,2023-wimbledon-1305,3,1,119,01:20:26,15,0,1,1,0,0,0,0,0,0,0,0,0,0,2,85.0,0,W,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,1,120,01:21:12,30,0,0,0,1,0,0,0,0,0,0,0,0,0,5,113.0,1,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,1,121,01:21:46,30,15,1,1,0,0,0,0,0,0,0,0,0,0,8,82.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,1,122,01:23:06,40,15,1,1,0,0,1,0,1,0,1,1,0,0,12,94.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,2,123,01:24:36,0,0,1,1,0,1,0,0,0,0,0,0,0,0,21,102.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,3,2,124,01:25:39,15,0,1,1,0,1,0,0,0,0,0,0,0,0,1,120.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,2,125,01:25:59,30,0,1,1,0,1,0,0,0,0,0,0,0,0,7,118.0,0,W,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,2,126,01:26:27,40,0,1,1,0,1,1,0,1,0,1,0,0,0,3,120.0,0,BC,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,3,127,01:27:31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,103.0,0,B,CTL,
Daniil Medvedev,2023-wimbledon-1305,3,3,128,01:28:02,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,109.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,3,3,129,01:28:37,15,15,0,0,1,0,0,0,0,0,0,0,0,0,3,77.0,0,BW,NCTL,
Daniil Medvedev,2023-wimbledon-1305,3,3,130,01:29:06,15,30,0,0,1,0,0,0,0,0,0,0,0,0,9,105.0,1,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,3,131,01:30:08,15,40,0,0,1,0,0,0,1,0,0,0,0,0,1,122.0,0,C,NCTL,
Daniil Medvedev,2023-wimbledon-1305,3,4,132,01:31:57,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,112.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,3,4,133,01:32:15,15,0,0,0,1,1,0,0,0,0,0,0,0,0,8,106.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,4,134,01:32:49,15,15,1,1,0,1,0,0,0,0,0,0,0,0,3,120.0,1,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,4,135,01:33:17,30,15,0,0,1,1,0,0,0,0,0,0,0,0,0,115.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,4,136,01:33:44,30,30,1,1,0,1,0,0,0,0,0,0,0,0,1,113.0,0,W,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,4,137,01:34:03,40,30,1,1,0,1,1,0,1,0,1,0,0,0,1,126.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,5,138,01:34:41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,87.0,0,BC,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,5,139,01:35:24,0,15,0,0,1,0,0,0,0,0,0,0,0,0,1,120.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,5,140,01:35:48,0,30,0,0,1,0,0,0,0,0,0,0,0,0,1,121.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,5,141,01:36:08,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,119.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,3,6,142,01:37:54,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11,123.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,6,143,01:38:38,15,0,1,1,0,1,0,0,0,0,0,0,0,0,5,120.0,0,C,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,6,144,01:39:03,30,0,1,1,0,1,0,0,0,0,0,0,0,0,1,99.0,0,BC,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,6,145,01:39:28,40,0,1,1,0,1,1,0,1,0,1,0,0,0,1,117.0,0,W,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,7,146,01:40:35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,115.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,3,7,147,01:41:12,15,0,0,0,1,0,0,0,0,0,0,0,0,0,25,88.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,7,148,01:42:36,15,15,0,0,1,0,0,0,0,0,0,0,0,0,3,94.0,0,BC,CTL,D
Daniil Medvedev,2023-wimbledon-1305,3,7,149,01:43:35,15,30,1,1,0,0,0,0,0,0,0,0,0,0,4,104.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,7,150,01:44:20,30,30,0,0,1,0,0,0,0,0,0,0,0,0,3,113.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,7,151,01:44:50,30,40,0,0,1,0,0,0,1,0,0,0,0,0,1,121.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,8,152,01:46:30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,121.0,1,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,8,153,01:46:58,0,15,0,0,1,1,0,0,0,0,0,0,0,0,4,118.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,8,154,01:47:22,0,30,1,1,0,1,0,0,0,0,0,0,0,0,11,119.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,3,8,155,01:47:56,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,125.0,0,C,NCTL,
Daniil Medvedev,2023-wimbledon-1305,3,8,156,01:48:15,30,30,1,1,0,1,0,0,0,0,0,0,0,0,5,103.0,1,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,8,157,01:48:41,40,30,0,0,1,1,0,0,0,0,1,0,0,0,6,126.0,1,C,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,8,158,01:49:11,40,40,1,1,0,1,0,0,0,0,0,0,0,0,5,117.0,1,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,8,159,01:49:36,AD,40,0,0,1,1,0,0,0,0,1,0,0,0,10,103.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,8,160,01:50:23,40,40,1,1,0,1,0,0,0,0,0,0,0,0,1,124.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,8,161,01:50:41,AD,40,1,1,0,1,1,0,1,0,1,0,0,0,1,121.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,9,162,01:51:22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,119.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,9,163,01:51:50,0,15,1,1,0,0,0,0,0,0,0,0,0,0,4,83.0,0,BW,NCTL,
Daniil Medvedev,2023-wimbledon-1305,3,9,164,01:52:40,15,15,1,1,0,0,0,0,0,0,0,0,0,0,14,96.0,0,W,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,9,165,01:54:02,30,15,0,0,1,0,0,0,0,0,0,0,0,0,9,83.0,0,W,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,9,166,01:54:55,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,95.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,3,9,167,01:55:31,30,40,1,1,0,0,0,0,0,0,0,0,0,0,0,110.0,0,BW,CTL,
Daniil Medvedev,2023-wimbledon-1305,3,9,168,01:56:20,40,40,1,1,0,0,0,0,0,0,0,0,0,0,2,117.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,3,9,169,01:57:14,AD,40,0,0,1,0,0,0,0,0,1,1,1,0,1,86.0,0,W,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,9,170,01:57:53,40,40,0,0,1,0,0,0,0,0,0,0,0,0,1,123.0,0,C,CTL,
Daniil Medvedev,2023-wimbledon-1305,3,9,171,01:58:12,40,AD,1,1,0,0,0,0,0,0,0,0,0,0,6,103.0,0,BC,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,9,172,01:59:11,40,40,0,0,1,0,0,0,0,0,0,0,0,0,5,96.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,9,173,01:59:58,40,AD,0,0,1,0,0,0,1,0,0,0,0,0,7,120.0,0,BC,CTL,D
Daniil Medvedev,2023-wimbledon-1305,3,10,174,02:01:53,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,115.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,10,175,02:03:57,15,0,1,1,0,1,0,0,0,0,0,0,0,0,5,84.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,10,176,02:05:06,30,0,1,1,0,1,0,0,0,0,0,0,0,0,3,122.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,3,10,177,02:05:43,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,125.0,0,BC,CTL,D
Daniil Medvedev,2023-wimbledon-1305,3,10,178,02:06:11,40,15,0,0,1,1,0,0,0,0,1,0,0,0,2,106.0,0,W,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,3,10,179,02:06:32,40,30,1,1,0,1,1,1,1,1,1,0,0,0,1,123.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,4,1,180,02:14:03,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,105.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,4,1,181,02:14:47,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,113.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,4,1,182,02:15:15,15,15,0,0,1,0,0,0,0,0,0,0,0,0,7,96.0,0,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,1,183,02:16:00,15,30,0,0,1,0,0,0,0,0,0,0,0,0,1,119.0,0,W,CTL,
Daniil Medvedev,2023-wimbledon-1305,4,1,184,02:16:45,15,40,1,1,0,0,0,0,0,0,0,0,0,0,6,122.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,1,185,02:17:23,30,40,0,0,1,0,0,0,1,0,0,0,0,0,3,120.0,0,W,NCTL,
Daniil Medvedev,2023-wimbledon-1305,4,2,186,02:18:24,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,125.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,2,187,02:18:46,15,0,1,1,0,1,0,0,0,0,0,0,0,0,1,120.0,0,C,NCTL,
Daniil Medvedev,2023-wimbledon-1305,4,2,188,02:19:01,30,0,1,1,0,1,0,0,0,0,0,0,0,0,1,99.0,0,BC,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,2,189,02:19:25,40,0,1,1,0,1,1,0,1,0,1,0,0,0,1,121.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,3,190,02:20:04,0,0,1,1,0,0,0,0,0,0,0,0,0,0,20,91.0,0,C,CTL,D
Daniil Medvedev,2023-wimbledon-1305,4,3,191,02:21:14,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,99.0,0,W,NCTL,
Daniil Medvedev,2023-wimbledon-1305,4,3,192,02:21:46,15,15,0,0,1,0,0,0,0,0,0,0,0,0,7,99.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,3,193,02:22:38,15,30,1,1,0,0,0,0,0,0,0,0,0,0,4,80.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,3,194,02:23:19,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,121.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,3,195,02:23:45,30,40,1,1,0,0,0,0,0,0,0,0,0,0,4,105.0,0,W,NCTL,
Daniil Medvedev,2023-wimbledon-1305,4,3,196,02:24:22,40,40,0,0,1,0,0,0,0,0,0,0,0,0,7,120.0,0,BC,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,3,197,02:25:19,40,AD,1,1,0,0,0,0,0,0,0,0,0,0,18,80.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,3,198,02:26:48,40,40,1,1,0,0,0,0,0,0,0,0,0,0,14,97.0,0,B,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,3,199,02:28:09,AD,40,1,1,0,0,1,0,1,0,1,1,0,0,6,86.0,0,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,4,200,02:36:02,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,96.0,0,BW,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,4,201,02:36:25,15,0,1,1,0,1,0,0,0,0,0,0,0,0,1,119.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,4,4,202,02:36:44,30,0,1,1,0,1,0,0,0,0,0,0,0,0,3,116.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,4,203,02:37:11,40,0,0,0,1,1,0,0,0,0,1,0,0,0,2,107.0,0,C,CTL,D
Daniil Medvedev,2023-wimbledon-1305,4,4,204,02:37:38,40,15,1,1,0,1,1,0,1,0,1,0,0,0,1,122.0,0,C,NCTL,
Daniil Medvedev,2023-wimbledon-1305,4,5,205,02:38:14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,110.0,0,BC,CTL,
Daniil Medvedev,2023-wimbledon-1305,4,5,206,02:38:58,15,0,1,1,0,0,0,0,0,0,0,0,0,0,8,86.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,5,207,02:39:46,30,0,0,0,1,0,0,0,0,0,0,0,0,0,11,116.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,5,208,02:40:32,30,15,0,0,1,0,0,0,0,0,0,0,0,0,3,117.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,5,209,02:40:59,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,104.0,0,W,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,5,210,02:41:36,30,40,1,1,0,0,0,0,0,0,0,0,0,0,10,120.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,5,211,02:42:28,40,40,0,0,1,0,0,0,0,0,0,0,0,0,7,96.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,5,212,02:43:19,40,AD,0,0,1,0,0,0,1,0,0,0,0,0,1,121.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,6,213,02:45:05,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,102.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,6,214,02:45:24,15,0,1,1,0,1,0,0,0,0,0,0,0,0,1,119.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,6,215,02:45:39,30,0,0,0,1,1,0,0,0,0,0,0,0,0,12,105.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,6,216,02:46:13,30,15,0,0,1,1,0,0,0,0,0,0,0,0,6,124.0,0,C,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,6,217,02:46:38,30,30,1,1,0,1,0,0,0,0,0,0,0,0,7,111.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,4,6,218,02:47:05,40,30,1,1,0,1,1,0,1,0,1,0,0,0,7,122.0,0,BW,NCTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,7,219,02:47:57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,97.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,7,220,02:48:35,0,15,0,0,1,0,0,0,0,0,0,0,0,0,1,103.0,0,W,CTL,ND
Daniil Medvedev,2023-wimbledon-1305,4,7,221,02:49:07,0,30,0,0,1,0,0,0,0,0,0,0,0,0,1,115.0,0,W,CTL,D
Daniil Medvedev,2023-wimbledon-1305,4,7,222,02:49:30,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,125.0,0,C,CTL,D
Daniil Medvedev,2023-wimbledon-1305,4,8,223,02:51:11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,124.0,0,C,NCTL,D
Daniil Medvedev,2023-wimbledon-1305,4,8,224,02:51:35,0,15,0,0,1,1,0,0,0,0,0,0,0,0,4,123.0,0,BC,CTL,D
Daniil Medvedev,2023-wimbledon-1305,4,8,225,02:51:55,0,30,1,1,0,1,0,0,0,0,0,0,0,0,3,111.0,1,W,CTL,ND
